cuest_id_b,cuest_id,time,parcela,cultivo,age,gender,superf_parcela_has,Y,X,provparcela_cod,munparcela_cod,month_siembra,year_siembra,since_siembra,temporary_crop,month_harvest,year_harvest,VP_HA,treat_status_fu,patca
3295,H0478,1. Follow-up1,11,pasto,58,Male,3.0182395,19.798827,-70.908378,puerto plata,imbert,agosto,2013,2013,0,,,0,2. Intended Beneficiaries,1
3295,H0478,1. Follow-up1,11,pasto,58,Male,3.0182395,19.798827,-70.908378,puerto plata,imbert,junio,2014,2013,0,,,0,2. Intended Beneficiaries,1
3296,H0457,1. Follow-up1,11,plátano,48,Male,3.7727995,19.840521,-71.020905,puerto plata,luperon,agosto,2013,1996,0,,,14362.91113,1. Contaminated Control,0
3307,H0438,1. Follow-up1,11,plátano,53,Male,1.2575998,19.80262,-70.958983,puerto plata,luperon,abril,2014,1997,0,,,3506.595215,2. Intended Beneficiaries,1
3308,H0426,1. Follow-up1,11,plátano,67,Male,0.69167989,19.818288,-70.935631,puerto plata,luperon,febrero,2014,1983,0,,,4068.257568,3. Treated Beneficiaries,1
3312,H0430,1. Follow-up1,11,plátano,51,Male,1.8863997,19.812873,-70.957018,puerto plata,luperon,febrero,2014,2012,0,,,1461.438232,3. Treated Beneficiaries,1
3313,H0381,1. Follow-up1,11,pasto,71,Male,7.545599,19.801866,-70.951336,puerto plata,luperon,no recuerda,no recuerda,1985,0,,,0,2. Intended Beneficiaries,1
3314,H0452,1. Follow-up1,11,plátano,67,Male,1.2575998,19.843331,-71.03322,puerto plata,luperon,noviembre,2014,1995,0,,,1198.83606,3. Treated Beneficiaries,1
3324,H0276,1. Follow-up1,11,pasto,36,Male,1.7606398,19.816218,-70.99268,puerto plata,luperon,no recuerda,2010,2010,0,,,6119.772461,2. Intended Beneficiaries,1
3324,H0276,1. Follow-up1,11,plátano,36,Male,1.7606398,19.816218,-70.99268,puerto plata,luperon,julio,2013,1999,0,,,6119.772461,2. Intended Beneficiaries,1
3326,H0291,1. Follow-up1,12,lechoza,48,Male,0.75455987,19.799531,-70.975485,puerto plata,luperon,marzo,2014,2013,1,octubre,,12372.82617,3. Treated Beneficiaries,1
3326,H0291,1. Follow-up1,12,plátano,48,Male,0.75455987,19.799531,-70.975485,puerto plata,luperon,septiembre,2013,2013,0,,,12372.82617,3. Treated Beneficiaries,1
3326,H0291,1. Follow-up1,11,plátano,48,Male,0.94319987,19.803971,-70.980963,puerto plata,luperon,febrero,2013,2008,0,,,12372.82617,3. Treated Beneficiaries,1
3327,H0316,1. Follow-up1,11,plátano,49,Male,5.6591992,19.848061,-71.048097,puerto plata,villa isabela,octubre,2014,2014,0,,,4135.984375,3. Treated Beneficiaries,1
3327,H0316,1. Follow-up1,11,plátano,49,Male,5.6591992,19.848061,-71.048097,puerto plata,villa isabela,agosto,2013,2013,0,,,4135.984375,3. Treated Beneficiaries,1
3331,H0247,1. Follow-up1,11,plátano,28,Male,1.8863997,19.812097,-70.994175,puerto plata,luperon,marzo,2014,2014,0,,,6850.491211,1. Contaminated Control,0
3332,H0294,1. Follow-up1,13,plátano,72,Male,2.0750396,19.798123,-70.970244,puerto plata,luperon,mayo,2014,2014,0,,,0,3. Treated Beneficiaries,1
3332,H0294,1. Follow-up1,13,pasto,72,Male,2.0750396,19.798123,-70.970244,puerto plata,luperon,no recuerda,1990,1990,0,,,0,3. Treated Beneficiaries,1
3332,H0294,1. Follow-up1,14,pasto,72,Male,4.2129593,19.80833,-70.967459,puerto plata,luperon,no recuerda,1982,1982,0,,,0,3. Treated Beneficiaries,1
3332,H0294,1. Follow-up1,11,pasto,72,Male,7.0425591,19.801353,-70.973865,puerto plata,luperon,no recuerda,1981,1981,0,,,0,3. Treated Beneficiaries,1
3332,H0294,1. Follow-up1,12,pasto,72,Male,18.863998,19.806517,-70.976491,puerto plata,luperon,no recuerda,1979,1979,0,,,0,3. Treated Beneficiaries,1
3342,H0158,1. Follow-up1,21,plátano,49,Male,0.62879992,,,espaillat,moca,diciembre,2013,9999,0,,,1976.103271,0. Pure Control,0
3345,H0143,1. Follow-up1,11,plátano,86,Male,1.2575998,19.38417,-70.488172,espaillat,moca,mayo,2007,9999,0,,,513.7868652,0. Pure Control,0
3349,H0299,1. Follow-up1,11,pasto,78,Female,12.575998,19.80066,-70.968183,puerto plata,luperon,no recuerda,1980,1980,0,,,0,3. Treated Beneficiaries,1
3350,H0267,1. Follow-up1,12,plátano,49,Male,1.2575998,19.793445,-71.013729,puerto plata,luperon,octubre,2013,2000,0,,,7070.277832,1. Contaminated Control,0
3350,H0267,1. Follow-up1,13,plátano,49,Male,0.31439996,19.80717,-71.014782,puerto plata,luperon,noviembre,2013,2000,0,,,7070.277832,1. Contaminated Control,0
3350,H0267,1. Follow-up1,11,plátano,49,Male,0.94319987,19.812097,-70.994175,puerto plata,luperon,octubre,2013,2000,0,,,7070.277832,1. Contaminated Control,0
3356,H0268,1. Follow-up1,11,pasto,79,Female,3.4583995,19.887165,-70.957801,puerto plata,luperon,no recuerda,1970,1970,0,,,0,2. Intended Beneficiaries,1
3359,H0130,1. Follow-up1,11,berenjena,37,Male,0.81743991,,,espaillat,moca,febrero,2014,2010,1,noviembre,,13603.11816,0. Pure Control,0
3365,H0152,1. Follow-up1,11,espinaca,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,octubre,2014,2005,1,noviembre,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,espinaca,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,julio,2014,2005,1,agosto,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,lechuga,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,abril,2014,2005,1,mayo,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,puerro,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,abril,2014,2005,1,mayo,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,lechuga,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,enero,2014,2005,1,marzo,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,puerro,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,julio,2014,2005,1,agosto,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,espinaca,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,abril,2014,2005,1,mayo,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,muzu chino,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,marzo,2014,2014,1,junio,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,puerro,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,enero,2014,2005,1,marzo,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,lechuga,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,octubre,2014,2005,1,noviembre,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,cundeamor chino,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,julio,2014,2014,1,octubre,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,cilantro verde,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,julio,2014,2005,1,agosto,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,cilantro verde,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,enero,2014,2005,1,marzo,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,lechuga,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,julio,2014,2005,1,agosto,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,puerro,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,octubre,2014,2005,1,noviembre,,16024.98926,0. Pure Control,0
3365,H0152,1. Follow-up1,11,espinaca,50,Male,1.1947198,19.396272,-70.554837,espaillat,moca,enero,2014,2005,1,marzo,,16024.98926,0. Pure Control,0
3374,H0156,1. Follow-up1,11,plátano,50,Male,2.6409597,19.397899,-70.584081,espaillat,moca,febrero,2007,2000,0,,,2124.253174,0. Pure Control,0
3374,H0156,1. Follow-up1,12,plátano,50,Male,0.94319987,19.428423,-70.607866,santiago,licey al medio,febrero,2007,2000,0,,,2124.253174,0. Pure Control,0
3375,H0138,1. Follow-up1,21,berenjena,33,Male,1.8863997,19.431086,-70.506591,espaillat,juan lopez,marzo,2014,2012,1,diciembre,,6393.791992,0. Pure Control,0
3380,H0151,1. Follow-up1,21,plátano,57,Male,4.1500793,19.398208,-70.557189,espaillat,moca,mayo,2007,9999,0,,,1966.972778,0. Pure Control,0
3384,H0131,1. Follow-up1,11,plátano,85,Male,0.94319987,19.431721,-70.573834,espaillat,moca,febrero,2000,2000,0,,,3596.508057,0. Pure Control,0
3386,H0129,1. Follow-up1,11,plátano,32,Male,1.2575998,19.444803,-70.570513,espaillat,moca,febrero,2009,2009,0,,,2157.904785,0. Pure Control,0
3415,H0458,1. Follow-up1,11,yuca,45,Male,1.8863997,19.83031,-71.001232,puerto plata,luperon,febrero,2014,2003,1,noviembre,,5137.868652,3. Treated Beneficiaries,1
3424,H0380,1. Follow-up1,11,pasto,47,Male,1.8863997,19.798814,-70.991668,puerto plata,luperon,noviembre,2014,2003,0,,,0,2. Intended Beneficiaries,1
3431,H0282,1. Follow-up1,11,cereza,49,Male,1.5719998,19.752398,-70.823576,puerto plata,luperon,no recuerda,2013,2013,0,,,12673.40918,3. Treated Beneficiaries,1
3431,H0282,1. Follow-up1,12,cereza,49,Male,3.1439996,19.753255,-70.821249,puerto plata,luperon,no recuerda,2013,2013,0,,,12673.40918,3. Treated Beneficiaries,1
3443,H0220,1. Follow-up1,11,pasto,73,Female,16.348799,19.73231,-70.911274,puerto plata,imbert,no recuerda,1970,1970,0,,,16869.33398,1. Contaminated Control,0
3443,H0220,1. Follow-up1,12,plátano,73,Female,0.62879992,19.737462,-70.895504,puerto plata,imbert,agosto,2013,2013,0,,,16869.33398,1. Contaminated Control,0
3443,H0220,1. Follow-up1,12,guineo,73,Female,0.62879992,19.737462,-70.895504,puerto plata,imbert,agosto,2013,2013,0,,,16869.33398,1. Contaminated Control,0
3445,H0318,1. Follow-up1,11,pasto,44,Male,33.326397,19.81977,-71.057382,puerto plata,villa isabela,no recuerda,2000,2000,0,,,0,1. Contaminated Control,0
3445,H0318,1. Follow-up1,12,pasto,44,Male,5.2190394,19.806528,-71.017542,puerto plata,villa isabela,no recuerda,2002,2002,0,,,0,1. Contaminated Control,0
3445,H0318,1. Follow-up1,13,pasto,44,Male,4.2129593,19.816955,-71.067506,puerto plata,villa isabela,no recuerda,2002,2002,0,,,0,1. Contaminated Control,0
3448,H0275,1. Follow-up1,12,pasto,73,Female,1.8863997,19.813858,-71.008328,puerto plata,luperon,no recuerda,2000,2000,0,,,0,1. Contaminated Control,0
3448,H0275,1. Follow-up1,11,pasto,73,Female,1.5719998,19.814559,-71.003044,puerto plata,luperon,no recuerda,2000,2000,0,,,0,1. Contaminated Control,0
3449,H0280,1. Follow-up1,21,pasto,55,Male,10.689599,19.753579,-70.824797,puerto plata,luperon,no recuerda,1990,1990,0,,,2397.672119,3. Treated Beneficiaries,1
3449,H0280,1. Follow-up1,11,lechoza,55,Male,2.5151997,19.841034,-71.022453,puerto plata,luperon,junio,2014,2014,1,diciembre,,2397.672119,3. Treated Beneficiaries,1
3449,H0280,1. Follow-up1,12,pasto,55,Male,6.6023993,19.819747,-71.042114,puerto plata,villa isabela,no recuerda,2000,2000,0,,,2397.672119,3. Treated Beneficiaries,1
3449,H0280,1. Follow-up1,13,pasto,55,Male,1.7606398,19.819593,-71.041167,puerto plata,villa isabela,no recuerda,2000,2000,0,,,2397.672119,3. Treated Beneficiaries,1
3458,H0799,1. Follow-up1,11,berenjena,25,Male,1.8863997,19.396808,-70.938764,santiago,san jose de las matas,no recuerda,2008,2008,1,junio,,7706.802734,2. Intended Beneficiaries,1
3514,H0140,1. Follow-up1,21,berenjena,44,Male,1.8863997,19.425526,-70.513926,espaillat,juan lopez,febrero,2014,2010,1,noviembre,,7193.016113,0. Pure Control,0
3540,H1244,1. Follow-up1,11,ají,55,Male,1.2575998,18.406295,-71.628937,independencia,duverge,agosto,2014,2014,1,diciembre,,8083.57959,0. Pure Control,0
3542,H1243,1. Follow-up1,11,ají,73,Male,1.2575998,18.399213,-71.617684,independencia,duverge,abril,2014,2014,1,diciembre,,8083.57959,0. Pure Control,0
3554,H1237,1. Follow-up1,11,ají,50,Male,1.2575998,18.486563,-71.851193,independencia,duverge,agosto,2014,2014,1,diciembre,,8426.104492,0. Pure Control,0
3557,H1249,1. Follow-up1,11,ají,54,Male,1.2575998,18.395203,-71.592804,independencia,duverge,octubre,2014,2014,1,diciembre,,8083.57959,0. Pure Control,0
3558,H1242,1. Follow-up1,11,ají,71,Male,1.2575998,18.394247,-71.624122,independencia,duverge,agosto,2014,2014,1,diciembre,,8083.57959,0. Pure Control,0
3560,H1265,1. Follow-up1,11,ají,52,Male,1.2575998,18.402499,-71.594126,independencia,duverge,agosto,2014,2014,1,diciembre,,8083.57959,0. Pure Control,0
3566,H1253,1. Follow-up1,11,ají,50,Male,1.2575998,18.409788,-71.632244,independencia,duverge,agosto,2014,2014,1,diciembre,,8426.104492,0. Pure Control,0
3625,H1287,1. Follow-up1,11,lechoza,79,Male,1.8863997,18.433421,-71.776312,independencia,jimani,marzo,2014,2014,1,mayo,,232.9167023,0. Pure Control,0
3627,H1279,1. Follow-up1,11,guineo,47,Male,1.8863997,18.435236,-71.771978,independencia,duverge,no recuerda,2013,2013,0,,,525.2043457,0. Pure Control,0
3627,H1279,1. Follow-up1,11,maiz grano/mazorca,47,Male,1.8863997,18.435236,-71.771978,independencia,duverge,febrero,2014,1980,1,mayo,,525.2043457,0. Pure Control,0
3631,H1240,1. Follow-up1,21,plátano,75,Male,0.12575999,18.39906,-71.593798,independencia,duverge,noviembre,2005,1960,0,,,2740.196777,0. Pure Control,0
3632,H1288,1. Follow-up1,11,lechoza,63,Female,1.2575998,18.43593,-71.777091,independencia,duverge,marzo,2014,2014,1,mayo,,530.9130859,0. Pure Control,0
3689,H1284,1. Follow-up1,11,rulo,45,Male,1.8863997,18.432705,-71.77879,independencia,jimani,no recuerda,2013,2013,0,,,397.1572571,0. Pure Control,0
3689,H1284,1. Follow-up1,11,maiz grano/mazorca,45,Male,1.8863997,18.432705,-71.77879,independencia,jimani,julio,2014,1990,1,octubre,,397.1572571,0. Pure Control,0
3692,H1292,1. Follow-up1,11,limon,46,Male,1.5719998,18.487378,-71.859054,independencia,jimani,febrero,2013,2005,0,,,2466.176758,0. Pure Control,0
3692,H1292,1. Follow-up1,21,lechoza,46,Male,1.5719998,18.483487,-71.858551,independencia,jimani,abril,2014,2005,1,noviembre,,2466.176758,0. Pure Control,0
3694,H1293,1. Follow-up1,11,plátano,55,Female,0.94319987,18.490254,-71.858086,independencia,jimani,enero,2014,2000,0,,,0,0. Pure Control,0
3705,H1221,1. Follow-up1,11,chinola,67,Male,2.5151997,18.308657,-71.418711,independencia,cristobal,diciembre,2014,2014,0,,,0,0. Pure Control,0
3709,H1298,1. Follow-up1,11,limon,40,Male,1.7606398,18.485699,-71.86016,independencia,jimani,marzo,2014,2014,0,,,0,0. Pure Control,0
3711,H1295,1. Follow-up1,11,sandia,45,Male,1.5719998,18.484362,-71.855839,independencia,jimani,mayo,2014,2004,1,,,0,0. Pure Control,0
3712,H1275,1. Follow-up1,11,guineo,74,Female,1.8863997,18.431412,-71.772573,independencia,jimani,mayo,2000,2000,0,,,650.7966919,0. Pure Control,0
3712,H1275,1. Follow-up1,11,maiz grano/mazorca,74,Female,1.8863997,18.431412,-71.772573,independencia,jimani,marzo,2014,2000,1,septiembre,,650.7966919,0. Pure Control,0
3713,H1278,1. Follow-up1,11,limon,69,Male,1.2575998,18.429019,-71.783284,independencia,jimani,agosto,2010,2013,0,,,864.1895142,0. Pure Control,0
3713,H1278,1. Follow-up1,11,plátano,69,Male,1.2575998,18.429019,-71.783284,independencia,jimani,mayo,2008,2008,0,,,864.1895142,0. Pure Control,0
3714,H1277,1. Follow-up1,11,rulo,65,Male,1.8863997,18.427899,-71.768443,independencia,jimani,noviembre,2014,2014,0,,,18267.97656,0. Pure Control,0
3714,H1277,1. Follow-up1,11,limon,65,Male,1.8863997,18.427899,-71.768443,independencia,jimani,febrero,2010,2010,0,,,18267.97656,0. Pure Control,0
3715,H1274,1. Follow-up1,11,plátano,61,Male,3.1439996,18.427404,-71.771796,independencia,jimani,no recuerda,2001,2001,0,,,3288.23584,0. Pure Control,0
3718,H1282,1. Follow-up1,11,lechoza,71,Male,1.2575998,18.424549,-71.781821,independencia,jimani,diciembre,2014,2014,1,,,0,0. Pure Control,0
3719,H1276,1. Follow-up1,11,lechoza,65,Male,1.8863997,18.433942,-71.769092,independencia,duverge,noviembre,2014,1950,1,,,0,0. Pure Control,0
3720,H1230,1. Follow-up1,11,,39,Male,2.2007997,18.317827,-71.593568,independencia,duverge,,,,0,,,2237.174805,0. Pure Control,0
3721,H1285,1. Follow-up1,11,rulo,61,Male,1.8863997,18.429946,-71.780366,independencia,jimani,agosto,2014,2014,0,,,460.1246643,0. Pure Control,0
3722,H1228,1. Follow-up1,11,berenjenas chinas,71,Male,2.5151997,18.346994,-71.568029,independencia,duverge,marzo,2014,2000,1,octubre,,214.0778503,0. Pure Control,0
3723,H1231,1. Follow-up1,12,ají,51,Male,2.2636797,18.350104,-71.567941,independencia,duverge,junio,2014,2008,1,octubre,,1790.642334,0. Pure Control,0
3723,H1231,1. Follow-up1,11,berenjenas chinas,51,Male,2.2636797,18.347488,-71.569351,independencia,duverge,junio,2014,2006,1,octubre,,1790.642334,0. Pure Control,0
3726,H1629,1. Follow-up1,11,pasto,75,Male,179.20798,18.692118,-70.988297,azua,padre las casas,julio,2014,2008,0,,,30.82721138,3. Treated Beneficiaries,1
3726,H1629,1. Follow-up1,11,limon,75,Male,179.20798,18.692118,-70.988297,azua,padre las casas,enero,2010,2010,0,,,30.82721138,3. Treated Beneficiaries,1
3726,H1629,1. Follow-up1,11,pasto,75,Male,179.20798,18.692118,-70.988297,azua,padre las casas,no recuerda,1986,1986,0,,,30.82721138,3. Treated Beneficiaries,1
3727,H1603,1. Follow-up1,12,aguacate,48,Male,4.4015994,18.633328,-70.754194,azua,padre las casas,no recuerda,2006,2006,0,,,108.4661102,1. Contaminated Control,0
3727,H1603,1. Follow-up1,11,maiz grano/mazorca,48,Male,6.2879992,18.62768,-70.759645,azua,padre las casas,abril,2014,1975,1,septiembre,,108.4661102,1. Contaminated Control,0
3727,H1603,1. Follow-up1,12,auyama,48,Male,4.4015994,18.633328,-70.754194,azua,padre las casas,abril,2014,1975,1,noviembre,,108.4661102,1. Contaminated Control,0
3727,H1603,1. Follow-up1,14,pasto,48,Male,31.439997,18.467002,-70.578204,azua,padre las casas,no recuerda,1995,1995,0,,,108.4661102,1. Contaminated Control,0
3727,H1603,1. Follow-up1,11,habichuela negra,48,Male,6.2879992,18.62768,-70.759645,azua,padre las casas,abril,2014,1975,1,julio,,108.4661102,1. Contaminated Control,0
3727,H1603,1. Follow-up1,11,guandul,48,Male,6.2879992,18.62768,-70.759645,azua,padre las casas,abril,2014,1975,1,noviembre,,108.4661102,1. Contaminated Control,0
3727,H1603,1. Follow-up1,13,pasto,48,Male,5.0303993,18.634757,-70.767438,azua,padre las casas,no recuerda,1990,1990,0,,,108.4661102,1. Contaminated Control,0
3727,H1603,1. Follow-up1,14,aguacate,48,Male,31.439997,18.467002,-70.578204,azua,padre las casas,no recuerda,1995,1995,0,,,108.4661102,1. Contaminated Control,0
3728,H1677,1. Follow-up1,11,pasto,38,Male,3.7727995,18.773368,-70.891994,azua,padre las casas,no recuerda,2005,2005,0,,,0,2. Intended Beneficiaries,1
3753,H1289,1. Follow-up1,11,rulo,39,Male,1.2575998,18.430068,-71.772694,independencia,jimani,diciembre,2014,2015,0,,,0,0. Pure Control,0
3755,H1286,1. Follow-up1,11,lechoza,39,Male,1.2575998,18.425169,-71.77547,independencia,jimani,septiembre,2014,2014,1,abril,,291.145874,0. Pure Control,0
3767,H1280,1. Follow-up1,11,rulo,65,Male,1.2575998,18.426375,-71.781766,independencia,jimani,enero,2014,2014,0,,,0,0. Pure Control,0
3768,H1281,1. Follow-up1,11,rulo,49,Male,1.2575998,18.430436,-71.769337,independencia,jimani,enero,2014,2014,0,,,734.71521,0. Pure Control,0
3776,H2086,1. Follow-up1,11,aguacate,60,Male,2.2007997,18.79905,-71.073384,san juan,san juan de la maguana,no recuerda,2010,2010,0,,,0,2. Intended Beneficiaries,1
3781,H1631,1. Follow-up1,11,arboles maderables,62,Male,1.8863997,18.728467,-70.946362,azua,padre las casas,no recuerda,1985,1985,0,,,0,1. Contaminated Control,0
3782,H1678,1. Follow-up1,11,aguacate,65,Male,12.575998,18.728161,-70.949391,azua,padre las casas,no recuerda,2002,2002,0,,,1162.50769,2. Intended Beneficiaries,1
3782,H1678,1. Follow-up1,12,limon,65,Male,6.2879992,18.746346,-70.914641,azua,padre las casas,no recuerda,2012,2012,0,,,1162.50769,2. Intended Beneficiaries,1
3782,H1678,1. Follow-up1,12,yuca,65,Male,6.2879992,18.746346,-70.914641,azua,padre las casas,marzo,2014,2014,1,marzo,,1162.50769,2. Intended Beneficiaries,1
3782,H1678,1. Follow-up1,12,pasto,65,Male,6.2879992,18.746346,-70.914641,azua,padre las casas,no recuerda,1990,1990,0,,,1162.50769,2. Intended Beneficiaries,1
3782,H1678,1. Follow-up1,11,cafe,65,Male,12.575998,18.728161,-70.949391,azua,padre las casas,no recuerda,1995,1995,0,,,1162.50769,2. Intended Beneficiaries,1
3782,H1678,1. Follow-up1,12,plátano,65,Male,6.2879992,18.746346,-70.914641,azua,padre las casas,marzo,2014,2014,0,,,1162.50769,2. Intended Beneficiaries,1
3783,H1541,1. Follow-up1,12,aguacate,51,Female,2.3265598,18.902799,-70.858002,azua,padre las casas,abril,2007,2007,0,,,222.7065735,3. Treated Beneficiaries,1
3783,H1541,1. Follow-up1,11,maiz grano/mazorca,51,Female,3.1439996,18.721062,-70.882015,azua,padre las casas,abril,2014,2014,1,septiembre,,222.7065735,3. Treated Beneficiaries,1
3783,H1541,1. Follow-up1,11,auyama,51,Female,3.1439996,18.721062,-70.882015,azua,padre las casas,abril,2014,2014,1,noviembre,,222.7065735,3. Treated Beneficiaries,1
3783,H1541,1. Follow-up1,11,habichuela negra,51,Female,3.1439996,18.721062,-70.882015,azua,padre las casas,abril,2014,2014,1,julio,,222.7065735,3. Treated Beneficiaries,1
3783,H1541,1. Follow-up1,12,cafe,51,Female,2.3265598,18.902799,-70.858002,azua,padre las casas,abril,2014,2007,0,,,222.7065735,3. Treated Beneficiaries,1
3783,H1541,1. Follow-up1,12,guineo,51,Female,2.3265598,18.902799,-70.858002,azua,padre las casas,abril,2007,2007,0,,,222.7065735,3. Treated Beneficiaries,1
3783,H1541,1. Follow-up1,11,guandul,51,Female,3.1439996,18.721062,-70.882015,azua,padre las casas,abril,2014,2014,1,noviembre,,222.7065735,3. Treated Beneficiaries,1
3787,H1683,1. Follow-up1,11,aguacate,48,Female,12.575998,18.733993,-70.91039,azua,padre las casas,enero,2009,2009,0,,,34.28670883,3. Treated Beneficiaries,1
3787,H1683,1. Follow-up1,11,limon,48,Female,12.575998,18.733993,-70.91039,azua,padre las casas,enero,2013,2013,0,,,34.28670883,3. Treated Beneficiaries,1
3789,H1681,1. Follow-up1,11,guandul,48,Male,1.8863997,18.725346,-70.892527,azua,padre las casas,abril,2014,2005,1,diciembre,,359.6508179,3. Treated Beneficiaries,1
3790,H1672,1. Follow-up1,11,guandul,58,Male,1.8863997,18.713262,-70.942096,azua,padre las casas,abril,2014,1995,1,noviembre,,128.4467163,2. Intended Beneficiaries,1
3790,H1672,1. Follow-up1,11,habichuela negra,58,Male,1.8863997,18.713262,-70.942096,azua,padre las casas,abril,2014,1995,1,agosto,,128.4467163,2. Intended Beneficiaries,1
3792,H1622,1. Follow-up1,11,guandul,41,Male,6.2879992,18.505151,-70.587416,azua,padre las casas,junio,2014,2008,1,diciembre,,155.2778015,2. Intended Beneficiaries,1
3792,H1622,1. Follow-up1,11,pasto,41,Male,6.2879992,18.505151,-70.587416,azua,padre las casas,no recuerda,2008,2008,0,,,155.2778015,2. Intended Beneficiaries,1
3792,H1622,1. Follow-up1,11,limon,41,Male,6.2879992,18.505151,-70.587416,azua,padre las casas,marzo,2014,2014,0,,,155.2778015,2. Intended Beneficiaries,1
3807,H1467,1. Follow-up1,11,tomate industrial,61,Male,1.1947198,18.452733,-70.643343,azua,nuevo sabana yegua,noviembre,2014,1987,1,abril,,5266.31543,0. Pure Control,0
3832,H2159,1. Follow-up1,11,habichuela roja,23,Male,12.575998,18.882355,-71.260455,san juan,vallejuelo,agosto,2014,2011,1,noviembre,,5480.393066,3. Treated Beneficiaries,1
3837,H2214,1. Follow-up1,11,ají,35,Male,1.1318399,18.775982,-71.549012,san juan,vallejuelo,septiembre,2014,1998,1,diciembre,,3996.119873,2. Intended Beneficiaries,1
3846,H2116,1. Follow-up1,11,pasto,57,Male,6.4766393,18.924435,-71.518042,san juan,las matas de farfan,septiembre,2014,2007,0,,,593.7092285,0. Pure Control,0
3846,H2116,1. Follow-up1,11,maiz grano/mazorca,57,Male,6.4766393,18.924435,-71.518042,san juan,las matas de farfan,octubre,2014,2000,1,febrero,,593.7092285,0. Pure Control,0
3850,H2102,1. Follow-up1,11,habichuela roja,61,Male,2.5151997,18.945386,-71.262174,san juan,san juan de la maguana,noviembre,2014,1985,1,febrero,,2634.013916,3. Treated Beneficiaries,1
3850,H2102,1. Follow-up1,11,pasto,61,Male,2.5151997,18.945386,-71.262174,san juan,san juan de la maguana,no recuerda,1984,1984,0,,,2634.013916,3. Treated Beneficiaries,1
3850,H2102,1. Follow-up1,11,yuca,61,Male,2.5151997,18.945386,-71.262174,san juan,san juan de la maguana,abril,2014,1985,1,julio,,2634.013916,3. Treated Beneficiaries,1
3861,H1978,1. Follow-up1,11,ají,30,Male,5.4076791,18.888173,-71.710384,elías piña,comendador,agosto,2014,2014,1,noviembre,,8563.114258,3. Treated Beneficiaries,1
3863,H1984,1. Follow-up1,11,maiz grano/mazorca,28,Male,1.8863997,18.892192,-71.707842,elías piña,comendador,septiembre,2014,2005,1,diciembre,,730.7191162,3. Treated Beneficiaries,1
3863,H1984,1. Follow-up1,11,guandul,28,Male,1.8863997,18.892192,-71.707842,elías piña,comendador,septiembre,2014,2005,1,diciembre,,730.7191162,3. Treated Beneficiaries,1
3865,H1973,1. Follow-up1,11,mani,83,Male,1.8863997,18.87754,-71.680492,elías piña,comendador,abril,2014,2007,1,julio,,890.5639038,3. Treated Beneficiaries,1
3865,H1973,1. Follow-up1,11,guandul,83,Male,1.8863997,18.87754,-71.680492,elías piña,comendador,abril,2014,2007,1,julio,,890.5639038,3. Treated Beneficiaries,1
3865,H1973,1. Follow-up1,12,,83,Male,1.2575998,18.709612,-71.683934,elías piña,comendador,,,,0,,,890.5639038,3. Treated Beneficiaries,1
3867,H2209,1. Follow-up1,11,habichuela roja,59,Male,2.5151997,18.81643,-71.148406,san juan,vallejuelo,septiembre,2014,1990,1,diciembre,,4247.304688,3. Treated Beneficiaries,1
3867,H2209,1. Follow-up1,11,cebolla,59,Male,2.5151997,18.81643,-71.148406,san juan,vallejuelo,diciembre,2014,1990,1,mayo,,4247.304688,3. Treated Beneficiaries,1
3868,H2150,1. Follow-up1,11,cebolla,53,Male,1.0060799,18.734852,-71.12656,san juan,vallejuelo,noviembre,2014,1990,1,abril,,4003.255859,3. Treated Beneficiaries,1
